doc_id,title,date,address,Categories,content
1683,"Kingdom, Egypt Form Council to Implement Cairo Declaration",12-Nov-15,https://saudiembassy.net/news/kingdom-egypt-form-council-implement-cairo-declaration,News,"The agreement was signed by Foreign Minister Adel bin Ahmed Al-Jubeir and his Egyptian counterpart Sameh Shoukry. King Salman bin Abdulaziz and Egyptian President Abdel Fattah A-Sisi agreed to establish a Saudi-Egyptian Coordination Council tasked to implement the Cairo Declaration. Meeting at the sideline of the 4th Summit of South American-Arab Countries, King Salman and President Al-Sisi agreed to set up a committee to implement the Cairo Declaration which was signed in Cairo July 30 by Deputy Crown Prince and Defense Minister Mohammed bin Salman and President Al-Sisi and seeks to boost economic and military ties."
1684,King Salman Inaugurates 4th Summit of South American-Arab Countries,11-Nov-15,https://saudiembassy.net/news/king-salman-inaugurates-4th-summit-south-american-arab-countries,News,"At the sideline of the summit, King Salman held bilateral talks with a number of leaders at the summit, inducing Egyptian President Abdel Fattah Al-Sissy, U.N. Secretary General Ban Ki-Moon; King Abdullah II bin Al-Hussein of Jordan, Tunisian Prime Minister Habib Essid, Venezuelan President Nicolas Maduro Moros, President of Guyana David Arthur Granger. President Rafael Correa Delgado of Ecuador, and President Mohammed Fuad Masum of Iraq. Custodian of the Two Holy Mosques King Salman bin Abdulaziz last evening inaugurated the 4th Summit of South American-Arab Countries in Riyadh."
1685,"Saudi Arabia, Serbia Sign MoU on Heritage and Tourism",5-Nov-15,https://saudiembassy.net/news/saudi-arabia-serbia-sign-mou-heritage-and-tourism,News,"Saudi Arabia and Serbia today signed a memorandum of understanding on heritage and tourism in Belgrade. The MoU was signed by Prince Sultan bin Salman, President of the Saudi Commission for Tourism and National Heritage and Rasim Ljajic, Serbia???Ä?ôs Deputy Premier and Minister of Commerce, Tourism and Communications."
1686,Foreign Minister Addresses Manama Dialogue Forum,1-Nov-15,https://saudiembassy.net/news/foreign-minister-addresses-manama-dialogue-forum,News,"As for the visit of Omani Foreign Minister to Syria, he said, ???Ä?úwe do not question the intentions of the Sultanate of Oman and we are confident that it came for approaching the views with Syria.???Ä?The foreign minister expressed no objection to the promotion of relations between Saudi Arabia and Iran, noting that the two countries had good relations before the Iranian revolution. Minister Al-Jubeir said, ???Ä?úthe Gulf countries seek to enhance security and stability in the region, and have extended a friendly hand to Iran, which for its part, has made attempts to smuggle weapons to the Kingdom of Bahrain and the Kingdom of Saudi Arabia, and now the ball is in Iran's court to prove its good intentions in the next phase and to desist from interfering in the internal affairs of neighboring countries.???Ä?Addressing Manama Dialogue Forum yesterday, he said that Syrian President Bashar Al-Assad should depart so that Syria returns to security and stability and that that the Vienna meeting reviewed the gradual establishment of a transitional government ensuring security non-looseness, hoping that Russia persuades Al-Assad to depart. Minister Al-Jubeir renewed his welcome of Iran's nuclear agreement, considering it as an appropriate opportunity for Tehran to prove its good intentions for reintegration and play an active role in the region, asking whether Iran intends to change its policy carried out over the past years towards the countries of the region. The Minister of Foreign Affairs Adel bin Ahmed Al-Jubeir said that the meeting held recently in Vienna on Syria was characterized by frank discussions among all parties."
1687,Joint Saudi-Pakistani Military Exercise Concluded,30-Oct-15,https://saudiembassy.net/news/joint-saudi-pakistani-military-exercise-concluded,News,"The drill, which was held in Islamabad, focused on counter terrorism training of the special operation forces of Pakistan and Saudi Arabia and included cordon and search operations, airdropping and heli lifting of special forces. The Saudi-Pakistani Joint Training Military Drill (Al-Shihab) concluded today within framework of the military cooperation between the two countries."
1688,Foreign Minister Attends Paris Talk on Syria,28-Oct-15,https://saudiembassy.net/news/foreign-minister-attends-paris-talk-syria,News,"Minister Al-Jubeir said that the meeting discussed developments in Syria, and the importance of uniting efforts on the principles of the Geneva I based on maintaining the civilian and military state institutions and the formation of a transitional body for government with no place for Bashar Al-Assad. The meeting also discussed the importance of the departure of foreign troops and militias from Syria to advance the political process in Syria, according to these principles and frameworks. Foreign Minister Adel bin Ahmed Al-Jubeir represented the Kingdom yesterday at the Syria talks in Paris. The meeting, which was held at the French Foreign Ministry, included Saudi Arabia, United Arab Emirates, Jordan, Qatar, Turkey, France, Germany, the United States, Italy and Britain."
1689,King Salman Receives British Foreign Secretary,28-Oct-15,https://saudiembassy.net/news/king-salman-receives-british-foreign-secretary-0,News,"During the meeting, they reviewed bilateral relations between the two friendly countries, ways of enhancing them, and the latest developments at regional and international arenas. Custodian of the Two Holy Mosques King Salman bin Abdulaziz received today British Foreign Secretary Philip Hammond at Al-Yamamah Palace in Riyadh."
1690,King Salman Receives Call from Russian President,21-Oct-15,https://saudiembassy.net/news/king-salman-receives-call-russian-president,News,"Custodian of the Two Holy Mosques King Salman bin Abdulaziz received a telephone call today from Russian President Vladimir Putin. During their conversation, they discussed bilateral relations in addition to the latest regional and international developments."
1691,King Salman Receives German Foreign Minister,19-Oct-15,https://saudiembassy.net/news/king-salman-receives-german-foreign-minister,News,"The meeting was attended by Crown Prince Mohammed bin Naif bin Abdulaziz. The Custodian of the Two Holy Mosques received at Al-Yamamah Palace today German Foreign Minister Dr. Frank-Walter Steinmeier. The meeting discussed bilateral relations between the two countries, ways of enhancing them in various fields, and the latest developments on regional and international arenas."
1692,Crown Prince Receives UN Envoy to Yemen,19-Oct-15,https://saudiembassy.net/news/crown-prince-receives-un-envoy-yemen,News,"Crown Prince Mohammed bin Naif bin Abdulaziz, Deputy Prime Minister and Minister of Interior, received in Riyadh yesterday UN Secretary General's Envoy to Yemen Ismail Ould Al-Sheikh Ahmed. During the meeting, they discussed latest developments related to Yemeni affairs, UN efforts to find a peaceful solution and the implementation of UN Security Council Resolution 2216 to ensure the security and stability in Yemen."
1693,Foreign Minister Holds Meeting with UN Envoy to Yemen,18-Oct-15,https://saudiembassy.net/news/foreign-minister-holds-meeting-un-envoy-yemen,News,"Minister of Foreign Affairs Adel bin Ahmed Al-Jubeir received today UN Secretary General Special Envoy to Yemen Ismail Ould Al-Sheikh Ahmed. The meeting discussed the latest developments in Yemen, in the context of the political endeavors to implement UN Resolution 2216. The meeting was attended by a senior official and the Yemeni Ambassador to the Kingdom."
1694,Kingdom's Position on Syria Unchanged,13-Oct-15,https://saudiembassy.net/news/kingdoms-position-syria-unchanged,News,"???Ä?úI believe that the matter of the end of hostilities lies entirely with the Houthis and with Saleh,"" the minister said. ""They are the ones who started this, and they are the ones who continue this.???Ä?Minister Al-Jubeir dismissed comments by former president Ali Abdullah Salah denying the presence of Iranians in Yemen, saying that the former president has a history of making statements devoid of reality. The minister stressed that ???Ä?úeveryone knows that the Iranians are present in Yemen, provide support for the Houthis, supply them with weapons, and provide them with military experts.???Ä?The Foreign Minister also discussed the ongoing Saudi-led campaign in Yemen, saying the coalition has achieved success in reversing the gains by Houthi forces and now is the time for a political process to begin. ???Ä?úThere is no change. From the beginning of the crisis, the position of the Kingdom is that Al-Assad is the problem in the Syria crisis,???Ä?said the Foreign Minister. ???Ä?úHe killed hundreds of thousands of his people, displaced millions and destroyed the country as a whole???Ä??he has no future in Syria.???Ä?Minister Al-Jubeir said Saudi Arabia is working to convince Russia to push for a political solution to the crisis that does not include the presence of Al-Assad. Foreign Minister Adel bin Ahmed Al-Jubeir, at a joint news conference with French Foreign Minister Laurent Fabius in Riyadh today, reiterated the Kingdom???Ä?ôs position towards the crisis in Syria, maintaining that President Bashar al-Assad is the cause of the ongoing conflict and has no future in Syria."
