topic_prob_col_0,topic_prob_col_1,topic_prob_col_2,topic_prob_col_3,topic_prob_col_4,topic_prob_col_5,topic_prob_col_6,topic_prob_col_7
0.6492207088125933,0.23708176789250907,0.022491660400486103,0.02096953464655045,0.02715282965716652,0.005380362434579163,0.007633097544487613,0.004991727384715838
1.0,1.1146112385123278e-306,1.2587614328263178e-307,1.166064646050894e-307,1.4202641289036556e-307,2.925065845654465e-308,4.355408909822347e-308,2.772355080904467e-308
0.26742272118675237,0.2745946090964312,0.01873285036720493,0.01766917308965183,0.026580646068752094,0.004731880698200786,0.006155821916663377,0.004257456148974821
1.0,5.9245246375209775e-307,1.2396541968387217e-307,1.1391812011176915e-307,1.3146272146412207e-307,3.2436766534118695e-308,5.379404905965071e-308,2.7191352656960304e-308
1.0,2.2806857993615697e-307,1.3907339413220756e-307,1.78188781932076e-307,7.80849236093456e-308,4.743403777884955e-308,2.740059115315191e-308,3.5574942327909065e-308
0.554478206258495,0.05626480685361794,0.03514187966809639,0.04691228168569739,0.0188709261282402,0.011455238094307572,0.006674874084074464,0.009234991408086904
0.5184636599775434,0.07571117792005518,0.04325664566942113,0.0317026526091992,0.04634490069030375,0.016020358420465265,0.013081585600612598,0.006878538359587912
0.3393051936069608,0.049192654049881865,0.02875558082452656,0.09243282804034476,0.015466509190277936,0.00884508578653132,0.006039919702398334,0.015794085107710614
0.54167893856565,0.0596824316791951,0.03761911052777375,0.05039824481468516,0.02019339338205771,0.012406947544230032,0.007143735093972272,0.009910402573051705
0.21259191332530647,0.23424204354883793,0.0207024781573144,0.022112384827430286,0.021667553070612012,0.005609554995546942,0.005458832905712884,0.005249744590709604
